id_cliente,campaña,tipo_campaña,mes,año,respuesta_real,respuesta_predicha,probabilidad_compra,respuesta_real_texto,respuesta_predicha_texto,resultado_clasificacion
28,Día de la Madre,Familiar,Mayo,2025,0,0,0.346144,No compró,No comprará,Verdadero negativo
28,Día del Padre,Familiar,Junio,2025,1,0,0.239094,Compró,No comprará,Falso negativo
28,Fiestas Patrias,Festiva,Julio,2025,0,0,0.437882,No compró,No comprará,Verdadero negativo
28,Navidad,Festiva,Diciembre,2025,1,1,0.665215,Compró,Comprará,Verdadero positivo
29,Black Friday,Digital,Noviembre,2025,0,0,0.263381,No compró,No comprará,Verdadero negativo
29,Campaña Escolar,Escolar,Febrero,2025,0,0,0.295106,No compró,No comprará,Verdadero negativo
29,Campaña Escolar,Escolar,Marzo,2025,0,0,0.380851,No compró,No comprará,Verdadero negativo
29,Cyber Wow Abril,Digital,Abril,2025,0,0,0.141036,No compró,No comprará,Verdadero negativo
29,Cyber Wow Julio,Digital,Julio,2025,0,0,0.238456,No compró,No comprará,Verdadero negativo
29,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.16674,No compró,No comprará,Verdadero negativo
29,Día de la Madre,Familiar,Mayo,2025,0,0,0.304483,No compró,No comprará,Verdadero negativo
29,Día del Padre,Familiar,Junio,2025,0,0,0.23585,No compró,No comprará,Verdadero negativo
29,Fiestas Patrias,Festiva,Julio,2025,0,0,0.413973,No compró,No comprará,Verdadero negativo
29,Navidad,Festiva,Diciembre,2025,0,1,0.642252,No compró,Comprará,Falso positivo
30,Black Friday,Digital,Noviembre,2025,1,0,0.3061,Compró,No comprará,Falso negativo
30,Campaña Escolar,Escolar,Febrero,2025,0,0,0.316246,No compró,No comprará,Verdadero negativo
30,Campaña Escolar,Escolar,Marzo,2025,0,0,0.407067,No compró,No comprará,Verdadero negativo
30,Cyber Wow Abril,Digital,Abril,2025,0,0,0.17448,No compró,No comprará,Verdadero negativo
30,Cyber Wow Julio,Digital,Julio,2025,0,0,0.267745,No compró,No comprará,Verdadero negativo
30,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.167629,No compró,No comprará,Verdadero negativo
30,Día de la Madre,Familiar,Mayo,2025,0,0,0.342017,No compró,No comprará,Verdadero negativo
30,Día del Padre,Familiar,Junio,2025,0,0,0.22988,No compró,No comprará,Verdadero negativo
30,Fiestas Patrias,Festiva,Julio,2025,1,0,0.43184,Compró,No comprará,Falso negativo
30,Navidad,Festiva,Diciembre,2025,1,1,0.708702,Compró,Comprará,Verdadero positivo
31,Black Friday,Digital,Noviembre,2025,0,0,0.366838,No compró,No comprará,Verdadero negativo
31,Campaña Escolar,Escolar,Febrero,2025,0,0,0.424993,No compró,No comprará,Verdadero negativo
31,Campaña Escolar,Escolar,Marzo,2025,0,0,0.476045,No compró,No comprará,Verdadero negativo
31,Cyber Wow Abril,Digital,Abril,2025,0,0,0.193553,No compró,No comprará,Verdadero negativo
31,Cyber Wow Julio,Digital,Julio,2025,0,0,0.273412,No compró,No comprará,Verdadero negativo
31,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.261906,No compró,No comprará,Verdadero negativo
31,Día de la Madre,Familiar,Mayo,2025,0,0,0.278967,No compró,No comprará,Verdadero negativo
31,Día del Padre,Familiar,Junio,2025,1,0,0.198118,Compró,No comprará,Falso negativo
31,Fiestas Patrias,Festiva,Julio,2025,1,0,0.428418,Compró,No comprará,Falso negativo
31,Navidad,Festiva,Diciembre,2025,1,1,0.732624,Compró,Comprará,Verdadero positivo
32,Black Friday,Digital,Noviembre,2025,0,0,0.37946,No compró,No comprará,Verdadero negativo
32,Campaña Escolar,Escolar,Febrero,2025,0,0,0.334782,No compró,No comprará,Verdadero negativo
32,Campaña Escolar,Escolar,Marzo,2025,1,0,0.453193,Compró,No comprará,Falso negativo
32,Cyber Wow Abril,Digital,Abril,2025,0,0,0.212395,No compró,No comprará,Verdadero negativo
32,Cyber Wow Julio,Digital,Julio,2025,0,0,0.281892,No compró,No comprará,Verdadero negativo
32,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.254478,No compró,No comprará,Verdadero negativo
32,Día de la Madre,Familiar,Mayo,2025,1,0,0.310038,Compró,No comprará,Falso negativo
32,Día del Padre,Familiar,Junio,2025,1,0,0.290184,Compró,No comprará,Falso negativo
32,Fiestas Patrias,Festiva,Julio,2025,0,0,0.397705,No compró,No comprará,Verdadero negativo
32,Navidad,Festiva,Diciembre,2025,0,1,0.71838,No compró,Comprará,Falso positivo
33,Black Friday,Digital,Noviembre,2025,0,0,0.315317,No compró,No comprará,Verdadero negativo
33,Campaña Escolar,Escolar,Febrero,2025,0,0,0.346222,No compró,No comprará,Verdadero negativo
33,Campaña Escolar,Escolar,Marzo,2025,0,0,0.396257,No compró,No comprará,Verdadero negativo
33,Cyber Wow Abril,Digital,Abril,2025,0,0,0.168844,No compró,No comprará,Verdadero negativo
33,Cyber Wow Julio,Digital,Julio,2025,0,0,0.233257,No compró,No comprará,Verdadero negativo
33,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.203152,No compró,No comprará,Verdadero negativo
33,Día de la Madre,Familiar,Mayo,2025,0,0,0.258883,No compró,No comprará,Verdadero negativo
33,Día del Padre,Familiar,Junio,2025,0,0,0.249723,No compró,No comprará,Verdadero negativo
33,Fiestas Patrias,Festiva,Julio,2025,1,0,0.38421,Compró,No comprará,Falso negativo
33,Navidad,Festiva,Diciembre,2025,0,1,0.691846,No compró,Comprará,Falso positivo
34,Black Friday,Digital,Noviembre,2025,0,0,0.405285,No compró,No comprará,Verdadero negativo
34,Campaña Escolar,Escolar,Febrero,2025,0,0,0.326066,No compró,No comprará,Verdadero negativo
34,Campaña Escolar,Escolar,Marzo,2025,1,1,0.501264,Compró,Comprará,Verdadero positivo
34,Cyber Wow Abril,Digital,Abril,2025,1,0,0.277113,Compró,No comprará,Falso negativo
34,Cyber Wow Julio,Digital,Julio,2025,0,0,0.290377,No compró,No comprará,Verdadero negativo
34,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.241254,No compró,No comprará,Verdadero negativo
34,Día de la Madre,Familiar,Mayo,2025,0,0,0.337851,No compró,No comprará,Verdadero negativo
34,Día del Padre,Familiar,Junio,2025,1,0,0.288893,Compró,No comprará,Falso negativo
34,Fiestas Patrias,Festiva,Julio,2025,0,1,0.508056,No compró,Comprará,Falso positivo
34,Navidad,Festiva,Diciembre,2025,0,1,0.766403,No compró,Comprará,Falso positivo
35,Black Friday,Digital,Noviembre,2025,0,0,0.234172,No compró,No comprará,Verdadero negativo
35,Campaña Escolar,Escolar,Febrero,2025,0,0,0.253937,No compró,No comprará,Verdadero negativo
35,Campaña Escolar,Escolar,Marzo,2025,0,0,0.248129,No compró,No comprará,Verdadero negativo
35,Cyber Wow Abril,Digital,Abril,2025,0,0,0.118797,No compró,No comprará,Verdadero negativo
35,Cyber Wow Julio,Digital,Julio,2025,0,0,0.159287,No compró,No comprará,Verdadero negativo
35,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.143046,No compró,No comprará,Verdadero negativo
35,Día de la Madre,Familiar,Mayo,2025,0,0,0.15738,No compró,No comprará,Verdadero negativo
35,Día del Padre,Familiar,Junio,2025,0,0,0.169158,No compró,No comprará,Verdadero negativo
35,Fiestas Patrias,Festiva,Julio,2025,1,0,0.417953,Compró,No comprará,Falso negativo
35,Navidad,Festiva,Diciembre,2025,1,1,0.63899,Compró,Comprará,Verdadero positivo
36,Black Friday,Digital,Noviembre,2025,0,0,0.283085,No compró,No comprará,Verdadero negativo
36,Campaña Escolar,Escolar,Febrero,2025,0,0,0.291643,No compró,No comprará,Verdadero negativo
36,Campaña Escolar,Escolar,Marzo,2025,0,0,0.326041,No compró,No comprará,Verdadero negativo
36,Cyber Wow Abril,Digital,Abril,2025,0,0,0.141799,No compró,No comprará,Verdadero negativo
36,Cyber Wow Julio,Digital,Julio,2025,0,0,0.236881,No compró,No comprará,Verdadero negativo
36,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.208634,No compró,No comprará,Verdadero negativo
36,Día de la Madre,Familiar,Mayo,2025,0,0,0.245497,No compró,No comprará,Verdadero negativo
36,Día del Padre,Familiar,Junio,2025,0,0,0.252263,No compró,No comprará,Verdadero negativo
36,Fiestas Patrias,Festiva,Julio,2025,0,0,0.416426,No compró,No comprará,Verdadero negativo
36,Navidad,Festiva,Diciembre,2025,0,1,0.684152,No compró,Comprará,Falso positivo
37,Black Friday,Digital,Noviembre,2025,0,0,0.158388,No compró,No comprará,Verdadero negativo
37,Campaña Escolar,Escolar,Febrero,2025,0,0,0.245091,No compró,No comprará,Verdadero negativo
37,Campaña Escolar,Escolar,Marzo,2025,0,0,0.302904,No compró,No comprará,Verdadero negativo
37,Cyber Wow Abril,Digital,Abril,2025,0,0,0.078013,No compró,No comprará,Verdadero negativo
37,Cyber Wow Julio,Digital,Julio,2025,0,0,0.154753,No compró,No comprará,Verdadero negativo
37,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.144033,No compró,No comprará,Verdadero negativo
37,Día de la Madre,Familiar,Mayo,2025,0,0,0.162203,No compró,No comprará,Verdadero negativo
37,Día del Padre,Familiar,Junio,2025,0,0,0.195905,No compró,No comprará,Verdadero negativo
37,Fiestas Patrias,Festiva,Julio,2025,0,0,0.300243,No compró,No comprará,Verdadero negativo
37,Navidad,Festiva,Diciembre,2025,0,0,0.431065,No compró,No comprará,Verdadero negativo
38,Black Friday,Digital,Noviembre,2025,0,0,0.421131,No compró,No comprará,Verdadero negativo
38,Campaña Escolar,Escolar,Febrero,2025,1,0,0.39895,Compró,No comprará,Falso negativo
38,Campaña Escolar,Escolar,Marzo,2025,0,0,0.40701,No compró,No comprará,Verdadero negativo
38,Cyber Wow Abril,Digital,Abril,2025,0,0,0.196136,No compró,No comprará,Verdadero negativo
38,Cyber Wow Julio,Digital,Julio,2025,0,0,0.275576,No compró,No comprará,Verdadero negativo
38,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.253989,No compró,No comprará,Verdadero negativo
38,Día de la Madre,Familiar,Mayo,2025,0,0,0.365144,No compró,No comprará,Verdadero negativo
38,Día del Padre,Familiar,Junio,2025,0,0,0.29701,No compró,No comprará,Verdadero negativo
38,Fiestas Patrias,Festiva,Julio,2025,1,1,0.517541,Compró,Comprará,Verdadero positivo
38,Navidad,Festiva,Diciembre,2025,1,1,0.781725,Compró,Comprará,Verdadero positivo
39,Black Friday,Digital,Noviembre,2025,1,0,0.37276,Compró,No comprará,Falso negativo
39,Campaña Escolar,Escolar,Febrero,2025,0,0,0.293334,No compró,No comprará,Verdadero negativo
39,Campaña Escolar,Escolar,Marzo,2025,1,0,0.347277,Compró,No comprará,Falso negativo
39,Cyber Wow Abril,Digital,Abril,2025,0,0,0.205355,No compró,No comprará,Verdadero negativo
39,Cyber Wow Julio,Digital,Julio,2025,1,0,0.264167,Compró,No comprará,Falso negativo
39,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.238845,No compró,No comprará,Verdadero negativo
39,Día de la Madre,Familiar,Mayo,2025,0,0,0.285211,No compró,No comprará,Verdadero negativo
39,Día del Padre,Familiar,Junio,2025,0,0,0.279768,No compró,No comprará,Verdadero negativo
39,Fiestas Patrias,Festiva,Julio,2025,1,0,0.388457,Compró,No comprará,Falso negativo
39,Navidad,Festiva,Diciembre,2025,1,1,0.753472,Compró,Comprará,Verdadero positivo
40,Black Friday,Digital,Noviembre,2025,0,0,0.290115,No compró,No comprará,Verdadero negativo
40,Campaña Escolar,Escolar,Febrero,2025,0,0,0.313857,No compró,No comprará,Verdadero negativo
40,Campaña Escolar,Escolar,Marzo,2025,0,0,0.392748,No compró,No comprará,Verdadero negativo
40,Cyber Wow Abril,Digital,Abril,2025,0,0,0.130223,No compró,No comprará,Verdadero negativo
40,Cyber Wow Julio,Digital,Julio,2025,0,0,0.254153,No compró,No comprará,Verdadero negativo
40,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.165978,No compró,No comprará,Verdadero negativo
40,Día de la Madre,Familiar,Mayo,2025,0,0,0.280205,No compró,No comprará,Verdadero negativo
40,Día del Padre,Familiar,Junio,2025,0,0,0.260186,No compró,No comprará,Verdadero negativo
40,Fiestas Patrias,Festiva,Julio,2025,0,0,0.445949,No compró,No comprará,Verdadero negativo
40,Navidad,Festiva,Diciembre,2025,1,1,0.681526,Compró,Comprará,Verdadero positivo
41,Black Friday,Digital,Noviembre,2025,0,0,0.154535,No compró,No comprará,Verdadero negativo
41,Campaña Escolar,Escolar,Febrero,2025,0,0,0.23006,No compró,No comprará,Verdadero negativo
41,Campaña Escolar,Escolar,Marzo,2025,0,0,0.273366,No compró,No comprará,Verdadero negativo
41,Cyber Wow Abril,Digital,Abril,2025,0,0,0.116604,No compró,No comprará,Verdadero negativo
41,Cyber Wow Julio,Digital,Julio,2025,0,0,0.157473,No compró,No comprará,Verdadero negativo
41,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.118514,No compró,No comprará,Verdadero negativo
41,Día de la Madre,Familiar,Mayo,2025,0,0,0.17777,No compró,No comprará,Verdadero negativo
41,Día del Padre,Familiar,Junio,2025,0,0,0.207883,No compró,No comprará,Verdadero negativo
41,Fiestas Patrias,Festiva,Julio,2025,0,0,0.328869,No compró,No comprará,Verdadero negativo
41,Navidad,Festiva,Diciembre,2025,0,1,0.534711,No compró,Comprará,Falso positivo
42,Black Friday,Digital,Noviembre,2025,0,0,0.224524,No compró,No comprará,Verdadero negativo
42,Campaña Escolar,Escolar,Febrero,2025,0,0,0.320151,No compró,No comprará,Verdadero negativo
42,Campaña Escolar,Escolar,Marzo,2025,0,0,0.378127,No compró,No comprará,Verdadero negativo
42,Cyber Wow Abril,Digital,Abril,2025,0,0,0.123287,No compró,No comprará,Verdadero negativo
42,Cyber Wow Julio,Digital,Julio,2025,0,0,0.225125,No compró,No comprará,Verdadero negativo
42,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.164015,No compró,No comprará,Verdadero negativo
42,Día de la Madre,Familiar,Mayo,2025,0,0,0.275021,No compró,No comprará,Verdadero negativo
42,Día del Padre,Familiar,Junio,2025,0,0,0.227564,No compró,No comprará,Verdadero negativo
42,Fiestas Patrias,Festiva,Julio,2025,0,0,0.39697,No compró,No comprará,Verdadero negativo
42,Navidad,Festiva,Diciembre,2025,0,1,0.664948,No compró,Comprará,Falso positivo
43,Black Friday,Digital,Noviembre,2025,0,0,0.409599,No compró,No comprará,Verdadero negativo
43,Campaña Escolar,Escolar,Febrero,2025,0,0,0.370324,No compró,No comprará,Verdadero negativo
43,Campaña Escolar,Escolar,Marzo,2025,0,0,0.490246,No compró,No comprará,Verdadero negativo
43,Cyber Wow Abril,Digital,Abril,2025,0,0,0.311488,No compró,No comprará,Verdadero negativo
43,Cyber Wow Julio,Digital,Julio,2025,0,0,0.252096,No compró,No comprará,Verdadero negativo
43,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.227521,No compró,No comprará,Verdadero negativo
43,Día de la Madre,Familiar,Mayo,2025,0,0,0.332316,No compró,No comprará,Verdadero negativo
43,Día del Padre,Familiar,Junio,2025,1,0,0.274469,Compró,No comprará,Falso negativo
43,Fiestas Patrias,Festiva,Julio,2025,1,0,0.415358,Compró,No comprará,Falso negativo
43,Navidad,Festiva,Diciembre,2025,1,1,0.760731,Compró,Comprará,Verdadero positivo
44,Black Friday,Digital,Noviembre,2025,0,0,0.319537,No compró,No comprará,Verdadero negativo
44,Campaña Escolar,Escolar,Febrero,2025,0,0,0.350011,No compró,No comprará,Verdadero negativo
44,Campaña Escolar,Escolar,Marzo,2025,0,0,0.402953,No compró,No comprará,Verdadero negativo
44,Cyber Wow Abril,Digital,Abril,2025,0,0,0.163694,No compró,No comprará,Verdadero negativo
44,Cyber Wow Julio,Digital,Julio,2025,0,0,0.258533,No compró,No comprará,Verdadero negativo
44,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.173475,No compró,No comprará,Verdadero negativo
44,Día de la Madre,Familiar,Mayo,2025,1,0,0.243518,Compró,No comprará,Falso negativo
44,Día del Padre,Familiar,Junio,2025,0,0,0.251174,No compró,No comprará,Verdadero negativo
44,Fiestas Patrias,Festiva,Julio,2025,0,0,0.449243,No compró,No comprará,Verdadero negativo
44,Navidad,Festiva,Diciembre,2025,0,1,0.686141,No compró,Comprará,Falso positivo
45,Black Friday,Digital,Noviembre,2025,0,0,0.304046,No compró,No comprará,Verdadero negativo
45,Campaña Escolar,Escolar,Febrero,2025,0,0,0.342136,No compró,No comprará,Verdadero negativo
45,Campaña Escolar,Escolar,Marzo,2025,0,0,0.474128,No compró,No comprará,Verdadero negativo
45,Cyber Wow Abril,Digital,Abril,2025,0,0,0.204276,No compró,No comprará,Verdadero negativo
45,Cyber Wow Julio,Digital,Julio,2025,0,0,0.27691,No compró,No comprará,Verdadero negativo
45,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.223812,No compró,No comprará,Verdadero negativo
45,Día de la Madre,Familiar,Mayo,2025,0,0,0.332891,No compró,No comprará,Verdadero negativo
45,Día del Padre,Familiar,Junio,2025,0,0,0.276968,No compró,No comprará,Verdadero negativo
45,Fiestas Patrias,Festiva,Julio,2025,0,0,0.466004,No compró,No comprará,Verdadero negativo
45,Navidad,Festiva,Diciembre,2025,0,1,0.718193,No compró,Comprará,Falso positivo
46,Black Friday,Digital,Noviembre,2025,0,0,0.346624,No compró,No comprará,Verdadero negativo
46,Campaña Escolar,Escolar,Febrero,2025,0,0,0.357279,No compró,No comprará,Verdadero negativo
46,Campaña Escolar,Escolar,Marzo,2025,0,0,0.44849,No compró,No comprará,Verdadero negativo
46,Cyber Wow Abril,Digital,Abril,2025,0,0,0.198378,No compró,No comprará,Verdadero negativo
46,Cyber Wow Julio,Digital,Julio,2025,0,0,0.291941,No compró,No comprará,Verdadero negativo
46,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.228864,No compró,No comprará,Verdadero negativo
46,Día de la Madre,Familiar,Mayo,2025,1,0,0.283346,Compró,No comprará,Falso negativo
46,Día del Padre,Familiar,Junio,2025,1,0,0.287616,Compró,No comprará,Falso negativo
46,Fiestas Patrias,Festiva,Julio,2025,0,0,0.471802,No compró,No comprará,Verdadero negativo
46,Navidad,Festiva,Diciembre,2025,0,1,0.726192,No compró,Comprará,Falso positivo
47,Black Friday,Digital,Noviembre,2025,0,0,0.185755,No compró,No comprará,Verdadero negativo
47,Campaña Escolar,Escolar,Febrero,2025,0,0,0.223609,No compró,No comprará,Verdadero negativo
47,Campaña Escolar,Escolar,Marzo,2025,0,0,0.28577,No compró,No comprará,Verdadero negativo
47,Cyber Wow Abril,Digital,Abril,2025,0,0,0.103821,No compró,No comprará,Verdadero negativo
47,Cyber Wow Julio,Digital,Julio,2025,0,0,0.166634,No compró,No comprará,Verdadero negativo
47,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.132875,No compró,No comprará,Verdadero negativo
47,Día de la Madre,Familiar,Mayo,2025,0,0,0.164849,No compró,No comprará,Verdadero negativo
47,Día del Padre,Familiar,Junio,2025,0,0,0.172353,No compró,No comprará,Verdadero negativo
47,Fiestas Patrias,Festiva,Julio,2025,0,0,0.358747,No compró,No comprará,Verdadero negativo
47,Navidad,Festiva,Diciembre,2025,0,1,0.548352,No compró,Comprará,Falso positivo
48,Black Friday,Digital,Noviembre,2025,0,0,0.292847,No compró,No comprará,Verdadero negativo
48,Campaña Escolar,Escolar,Febrero,2025,0,0,0.272891,No compró,No comprará,Verdadero negativo
48,Campaña Escolar,Escolar,Marzo,2025,0,0,0.342074,No compró,No comprará,Verdadero negativo
48,Cyber Wow Abril,Digital,Abril,2025,0,0,0.15006,No compró,No comprará,Verdadero negativo
48,Cyber Wow Julio,Digital,Julio,2025,1,0,0.248396,Compró,No comprará,Falso negativo
48,Cyber Wow Noviembre,Digital,Noviembre,2025,0,0,0.167856,No compró,No comprará,Verdadero negativo
48,Día de la Madre,Familiar,Mayo,2025,0,0,0.257378,No compró,No comprará,Verdadero negativo
48,Día del Padre,Familiar,Junio,2025,0,0,0.178929,No compró,No comprará,Verdadero negativo
48,Fiestas Patrias,Festiva,Julio,2025,1,0,0.380986,Compró,No comprará,Falso negativo
48,Navidad,Festiva,Diciembre,2025,0,1,0.675226,No compró,Comprará,Falso positivo
49,Black Friday,Digital,Noviembre,2025,0,0,0.36398,No compró,No comprará,Verdadero negativo
